tweet_id,is_reply,timestamp,source,rating_numerator,rating_denominator,name,dogs_number,retweets,favorites,p1,p1_conf,p1_dog,stage
797545162159308800,0,2016-11-12 21:02:38,iPhone,12.0,10,Cassie,1,5656,16198,vizsla,0.5195890000000001,True,
797236660651966464,0,2016-11-12 00:36:46,iPhone,12.0,10,Pancake,1,7726,22328,dough,0.806757,False,
797165961484890113,1,2016-11-11 19:55:50,iPhone,11.0,10,,1,32,256,Scottish_deerhound,0.240591,True,
796865951799083009,0,2016-11-11 00:03:42,iPhone,12.0,10,Tyr,1,2198,8564,cocker_spaniel,0.299708,True,
796759840936919040,0,2016-11-10 17:02:03,iPhone,11.0,10,Romeo,1,3562,13256,Pembroke,0.918441,True,
796484825502875648,0,2016-11-09 22:49:15,iPhone,12.0,10,,1,2042,8472,chow,0.749368,True,doggo
796387464403357696,0,2016-11-09 16:22:22,iPhone,12.0,10,Snicku,1,4861,12334,English_springer,0.9903,True,
796149749086875649,0,2016-11-09 00:37:46,iPhone,11.0,10,Ruby,1,16628,36177,bath_towel,0.721933,False,
796125600683540480,0,2016-11-08 23:01:49,iPhone,13.0,10,,1,2079,5511,standard_schnauzer,0.4414270000000001,True,
796116448414461957,0,2016-11-08 22:25:27,iPhone,11.0,10,,1,2813,10139,golden_retriever,0.800495,True,
796080075804475393,0,2016-11-08 20:00:55,iPhone,12.0,10,Yogi,1,2703,9469,Maltese_dog,0.921968,True,
796031486298386433,0,2016-11-08 16:47:50,iPhone,13.0,10,Daisy,1,4284,12071,beagle,0.681218,True,
795464331001561088,0,2016-11-07 03:14:10,iPhone,13.0,10,,1,27728,55683,basset,0.556373,True,doggo
795400264262053889,0,2016-11-06 22:59:35,iPhone,12.0,10,Brody,1,3323,11270,Pomeranian,0.4607100000000001,True,
795076730285391872,0,2016-11-06 01:33:58,iPhone,11.0,10,Bailey,1,6288,18139,pug,0.8839520000000001,True,
794926597468000259,0,2016-11-05 15:37:24,iPhone,12.0,10,Mack,1,2697,11492,Labrador_retriever,0.868367,True,
794332329137291264,0,2016-11-04 00:15:59,iPhone,12.0,10,Nimbus,1,3088,10686,golden_retriever,0.263892,True,
794205286408003585,0,2016-11-03 15:51:10,iPhone,14.0,10,Laika,1,3895,10314,wood_rabbit,0.785756,False,pupper
793962221541933056,0,2016-11-02 23:45:19,iPhone,12.0,10,Maximus,1,5711,18910,West_Highland_white_terrier,0.672117,True,
793845145112371200,0,2016-11-02 16:00:06,iPhone,13.0,10,Clark,1,2187,10295,Italian_greyhound,0.305637,True,
793601777308463104,0,2016-11-01 23:53:02,iPhone,12.0,10,Dobby,1,1908,8926,Labrador_retriever,0.40743,True,
793500921481273345,0,2016-11-01 17:12:16,iPhone,12.0,10,Fiona,1,2786,11953,bull_mastiff,0.743808,True,
793286476301799424,0,2016-11-01 03:00:09,iPhone,13.0,10,Moreton,1,10723,27597,walking_stick,0.162179,False,
793271401113350145,0,2016-11-01 02:00:14,iPhone,12.0,10,Dave,1,2763,9677,Shih-Tzu,0.225848,True,
793256262322548741,0,2016-11-01 01:00:05,iPhone,12.0,10,,1,9714,22350,Irish_water_spaniel,0.388332,True,
793241302385262592,0,2016-11-01 00:00:38,iPhone,13.0,10,Tucker,1,3812,11780,Chihuahua,0.376741,True,
793226087023144960,0,2016-10-31 23:00:11,iPhone,11.0,10,Juno,1,3338,11001,hamster,0.999484,False,
793210959003287553,0,2016-10-31 22:00:04,iPhone,10.0,10,Maude,1,3301,9997,bubble,0.997556,False,
793195938047070209,0,2016-10-31 21:00:23,iPhone,12.0,10,Lily,1,6547,17063,French_bulldog,0.961996,True,puppo
793180763617361921,0,2016-10-31 20:00:05,iPhone,11.0,10,Newt,1,2310,7740,teddy,0.0982826,False,
793165685325201412,0,2016-10-31 19:00:10,iPhone,12.0,10,Benji,1,3238,10478,golden_retriever,0.583875,True,
793150605191548928,0,2016-10-31 18:00:14,iPhone,11.0,10,Nida,1,1984,6909,Maltese_dog,0.579472,True,
793135492858580992,0,2016-10-31 17:00:11,iPhone,13.0,10,,1,2893,7214,golden_retriever,0.7903859999999999,True,
793120401413079041,0,2016-10-31 16:00:13,iPhone,11.0,10,Robin,1,4551,14202,pug,0.985387,True,
792913359805018113,0,2016-10-31 02:17:31,iPhone,13.0,10,,1,4715,16063,chow,0.26527399999999995,True,
792883833364439040,0,2016-10-31 00:20:11,iPhone,12.0,10,Bailey,1,4964,12666,feather_boa,0.424106,False,
792773781206999040,0,2016-10-30 17:02:53,iPhone,12.0,10,Monster,1,1963,8209,seat_belt,0.790028,False,
792394556390137856,0,2016-10-29 15:55:58,iPhone,12.0,10,BeBe,1,4998,15128,Boston_bull,0.976577,True,
792050063153438720,0,2016-10-28 17:07:05,iPhone,11.0,10,Remus,1,2088,8029,whippet,0.8770209999999999,True,
791774931465953280,0,2016-10-27 22:53:48,Vine,14.0,10,,1,21156,37818,Loafer,0.202999,False,
791672322847637504,0,2016-10-27 16:06:04,iPhone,13.0,10,,1,3661,13129,book_jacket,0.49379,False,
791406955684368384,0,2016-10-26 22:31:36,iPhone,12.0,10,Levi,1,4797,14670,Chihuahua,0.841084,True,
791312159183634433,0,2016-10-26 16:14:55,iPhone,12.0,10,Mabel,1,2963,9841,doormat,0.201346,False,
790987426131050500,0,2016-10-25 18:44:32,iPhone,12.0,10,Misty,1,2483,11089,Chihuahua,0.440916,True,
790946055508652032,0,2016-10-25 16:00:09,iPhone,12.0,10,Betty,1,5496,18601,rain_barrel,0.625555,False,puppo
790698755171364864,0,2016-10-24 23:37:28,iPhone,12.0,10,Mosby,1,2203,9158,Great_Pyrenees,0.8698040000000001,True,
790581949425475584,0,2016-10-24 15:53:19,iPhone,11.0,10,Duke,1,8183,22473,Chesapeake_Bay_retriever,0.371146,True,
790337589677002753,0,2016-10-23 23:42:19,iPhone,12.0,10,Maggie,1,2167,8740,hamster,0.628255,False,
790277117346975746,0,2016-10-23 19:42:02,iPhone,11.0,10,Bruce,1,3732,14081,Chesapeake_Bay_retriever,0.5452859999999999,True,
789986466051088384,0,2016-10-23 00:27:05,iPhone,12.0,10,Happy,1,2704,10369,black-footed_ferret,0.707199,False,
789903600034189313,0,2016-10-22 18:57:48,Vine,13.0,10,Ralphy,1,4858,11673,Pekinese,0.752707,True,pupper
789628658055020548,0,2016-10-22 00:45:17,iPhone,13.0,10,Eli,1,2080,8448,guenon,0.611603,False,
789599242079838210,0,2016-10-21 22:48:24,iPhone,12.0,10,Brownie,1,2279,7620,Welsh_springer_spaniel,0.206479,True,
789530877013393408,0,2016-10-21 18:16:44,iPhone,12.0,10,Rizzy,1,3942,13188,Labrador_retriever,0.772423,True,
789314372632018944,0,2016-10-21 03:56:25,iPhone,13.0,10,,1,2666,9615,malamute,0.363257,True,
789268448748703744,0,2016-10-21 00:53:56,iPhone,10.0,10,Stella,1,3014,10196,English_setter,0.282396,True,
789137962068021249,0,2016-10-20 16:15:26,iPhone,12.0,10,Bo,1,3244,10875,common_iguana,0.566338,False,
788908386943430656,0,2016-10-20 01:03:11,iPhone,11.0,10,Lucy,1,14409,30653,Shetland_sheepdog,0.656616,True,
788765914992902144,0,2016-10-19 15:37:03,iPhone,12.0,10,Butter,1,12014,30658,Japanese_spaniel,0.6611779999999999,True,
788412144018661376,0,2016-10-18 16:11:17,iPhone,11.0,10,Dexter,1,5990,16060,Blenheim_spaniel,0.924127,True,
788178268662984705,0,2016-10-18 00:41:57,iPhone,13.0,10,,1,2488,8100,water_buffalo,0.42425,False,
788150585577050112,0,2016-10-17 22:51:57,iPhone,13.0,10,Leo,1,1510,6865,beagle,0.313464,True,
788039637453406209,0,2016-10-17 15:31:05,iPhone,12.0,10,,1,1535,6867,Lakeland_terrier,0.859392,True,
787810552592695296,0,2016-10-17 00:20:47,iPhone,11.0,10,Frank,1,3540,9717,Staffordshire_bullterrier,0.6892590000000001,True,
787717603741622272,0,2016-10-16 18:11:26,iPhone,13.0,10,Tonks,1,3240,11416,American_Staffordshire_terrier,0.914978,True,puppo
787397959788929025,0,2016-10-15 21:01:17,iPhone,11.0,10,Moose,1,3300,12120,seat_belt,0.27725700000000003,False,
787322443945877504,0,2016-10-15 16:01:13,iPhone,10.0,10,Lincoln,1,2032,8726,basset,0.397295,True,
786963064373534720,0,2016-10-14 16:13:10,iPhone,12.0,10,Rory,1,9327,29725,patio,0.5350699999999999,False,
786709082849828864,0,2016-10-13 23:23:56,iPhone,9.75,10,Logan,1,7069,20296,Chihuahua,0.626236,True,
786664955043049472,0,2016-10-13 20:28:35,iPhone,12.0,10,,1,2996,11957,cowboy_hat,0.25611,False,
786595970293370880,0,2016-10-13 15:54:28,iPhone,11.0,10,Dale,1,3601,10497,Maltese_dog,0.817908,True,
786363235746385920,0,2016-10-13 00:29:39,iPhone,13.0,10,Rizzo,1,4072,12189,Pembroke,0.573047,True,doggo
786286427768250368,0,2016-10-12 19:24:27,Vine,12.0,10,Arnie,1,3352,8930,Shih-Tzu,0.916645,True,
786233965241827333,0,2016-10-12 15:55:59,iPhone,11.0,10,Mattie,1,5571,17178,Siberian_husky,0.120849,True,
786051337297522688,1,2016-10-12 03:50:17,iPhone,13.0,10,,1,179,1614,teddy,0.6629079999999999,False,puppo
785927819176054784,0,2016-10-11 19:39:28,iPhone,12.0,10,Lucy,1,3652,12696,dalmatian,0.550702,True,
785872687017132033,0,2016-10-11 16:00:24,iPhone,12.0,10,Rusty,1,2130,7489,Eskimo_dog,0.199347,True,
785639753186217984,0,2016-10-11 00:34:48,iPhone,10.0,10,Pinot,1,2561,8735,miniature_pinscher,0.822048,True,pupper
785533386513321988,0,2016-10-10 17:32:08,iPhone,11.0,10,Dallas,1,2334,10183,Chihuahua,0.613819,True,
785515384317313025,0,2016-10-10 16:20:36,iPhone,10.0,10,,1,1477,6800,Maltese_dog,0.897841,True,
785264754247995392,0,2016-10-09 23:44:41,iPhone,12.0,10,Doc,1,1911,8128,Norfolk_terrier,0.378643,True,
785170936622350336,0,2016-10-09 17:31:53,iPhone,11.0,10,Hero,1,5639,13491,golden_retriever,0.853284,True,
784826020293709826,0,2016-10-08 18:41:19,iPhone,13.0,10,Rusty,1,3712,11310,dogsled,0.08854,False,
784517518371221505,0,2016-10-07 22:15:26,iPhone,11.0,10,Frankie,1,2970,10039,miniature_pinscher,0.516284,True,
784431430411685888,0,2016-10-07 16:33:21,iPhone,12.0,10,Stormy,1,1491,6329,Pembroke,0.95618,True,
784183165795655680,0,2016-10-07 00:06:50,Vine,12.0,10,Reginald,1,9374,22513,swing,0.929196,False,puppo
784057939640352768,0,2016-10-06 15:49:14,Vine,12.0,10,Balto,1,12953,33505,schipperke,0.145877,True,
783839966405230592,0,2016-10-06 01:23:05,iPhone,13.0,10,Riley,1,12643,33689,Maltese_dog,0.759945,True,
783821107061198850,0,2016-10-06 00:08:09,iPhone,12.0,10,Mairi,1,2269,8209,Staffordshire_bullterrier,0.284492,True,
783695101801398276,0,2016-10-05 15:47:27,iPhone,12.0,10,Loomis,1,3737,11650,Labrador_retriever,0.33875700000000003,True,
783466772167098368,0,2016-10-05 00:40:09,iPhone,11.0,10,Finn,1,2608,9468,maze,0.33985,False,
783391753726550016,0,2016-10-04 19:42:03,iPhone,13.0,10,Godi,1,6441,18908,seat_belt,0.7871640000000001,False,
783334639985389568,0,2016-10-04 15:55:06,iPhone,12.0,10,Dave,1,13616,32651,malamute,0.606654,True,
783085703974514689,0,2016-10-03 23:25:55,iPhone,11.0,10,Earl,1,2565,9112,Irish_terrier,0.696646,True,
782969140009107456,0,2016-10-03 15:42:44,iPhone,12.0,10,Cali,1,8521,26949,harp,0.8211200000000001,False,
782747134529531904,0,2016-10-03 01:00:34,iPhone,11.0,10,Deacon,1,1604,8310,Pembroke,0.194681,True,doggo
782722598790725632,0,2016-10-02 23:23:04,iPhone,10.0,10,Penny,1,6238,19250,Airedale,0.583122,True,
782598640137187329,0,2016-10-02 15:10:30,iPhone,11.0,10,Timmy,1,2184,8694,Labrador_retriever,0.213673,True,
782305867769217024,0,2016-10-01 19:47:08,iPhone,12.0,10,Sampson,1,6470,18630,Labrador_retriever,0.680251,True,doggo
781955203444699136,0,2016-09-30 20:33:43,iPhone,11.0,10,Chipson,1,3920,12357,Eskimo_dog,0.330216,True,
781661882474196992,0,2016-09-30 01:08:10,iPhone,5.0,10,,1,3129,11634,panpipe,0.962572,False,
781655249211752448,0,2016-09-30 00:41:48,Vine,11.0,10,Combo,1,1314,4466,cash_machine,0.802333,False,doggo
781524693396357120,0,2016-09-29 16:03:01,iPhone,12.0,10,,1,6426,23163,kelpie,0.189423,True,
781308096455073793,0,2016-09-29 01:42:20,Vine,12.0,10,,1,2961,7973,Scottish_deerhound,0.19461,True,pupper
781251288990355457,0,2016-09-28 21:56:36,iPhone,11.0,10,Oakley,1,2458,9428,Italian_greyhound,0.302685,True,
781163403222056960,0,2016-09-28 16:07:23,iPhone,10.0,10,,1,3168,10895,pug,0.27220500000000003,True,
780931614150983680,0,2016-09-28 00:46:20,iPhone,13.0,10,,1,8536,24192,toy_poodle,0.62178,True,puppo
780858289093574656,0,2016-09-27 19:54:58,iPhone,10.0,10,Dash,1,2328,8033,Maltese_dog,0.145742,True,
780800785462489090,0,2016-09-27 16:06:28,iPhone,11.0,10,Koda,1,1505,6141,porcupine,0.999846,False,
780601303617732608,0,2016-09-27 02:53:48,iPhone,12.0,10,Hercules,1,3839,13525,Chihuahua,0.761972,True,
780543529827336192,0,2016-09-26 23:04:13,iPhone,12.0,10,,1,2032,7040,mailbox,0.336393,False,
780459368902959104,0,2016-09-26 17:29:48,iPhone,11.0,10,Bear,1,1224,5892,dalmatian,0.750256,True,
780192070812196864,0,2016-09-25 23:47:39,iPhone,11.0,10,,1,2589,9712,boxer,0.459604,True,
780074436359819264,0,2016-09-25 16:00:13,Vine,10.0,10,,1,5815,13723,wallaby,0.164215,False,doggo
779834332596887552,0,2016-09-25 00:06:08,iPhone,11.0,10,Scout,1,8237,21252,French_bulldog,0.319139,True,
779377524342161408,0,2016-09-23 17:50:56,iPhone,12.0,10,,1,3613,9831,bloodhound,0.5288189999999999,True,pupper
779123168116150273,0,2016-09-23 01:00:13,iPhone,12.0,10,Reggie,1,4207,13206,Chihuahua,0.346545,True,
779056095788752897,0,2016-09-22 20:33:42,iPhone,13.0,10,,1,5247,16500,Airedale,0.903832,True,
778990705243029504,0,2016-09-22 16:13:51,iPhone,11.0,10,Jay,1,8437,22342,llama,0.887963,False,
778764940568104960,0,2016-09-22 01:16:45,iPhone,13.0,10,,1,426,955,EntleBucher,0.5232060000000001,True,
778748913645780993,0,2016-09-22 00:13:04,iPhone,11.0,10,Mya,1,1562,7717,hog,0.809466,False,
778650543019483137,0,2016-09-21 17:42:10,iPhone,10.0,10,Strider,1,1729,6430,Samoyed,0.995466,True,
778624900596654080,0,2016-09-21 16:00:17,iPhone,11.0,10,Penny,1,1176,5177,earthstar,0.127701,False,
778408200802557953,0,2016-09-21 01:39:11,iPhone,14.0,10,,1,5023,15135,pillow,0.778113,False,
778383385161035776,0,2016-09-21 00:00:35,iPhone,13.0,10,Nala,1,1271,6515,golden_retriever,0.6989609999999999,True,
778286810187399168,0,2016-09-20 17:36:50,iPhone,11.0,10,Stanley,1,3836,11576,pug,0.999365,True,
778039087836069888,0,2016-09-20 01:12:28,iPhone,12.0,10,,1,3065,9417,Maltese_dog,0.199121,True,pupper
778027034220126208,0,2016-09-20 00:24:34,iPhone,11.27,10,Sophie,1,1885,7320,miniature_poodle,0.457117,True,pupper
777885040357281792,0,2016-09-19 15:00:20,iPhone,3.0,10,Wesley,1,1893,7078,bluetick,0.268681,True,
777684233540206592,0,2016-09-19 01:42:24,iPhone,11.0,10,,1,3403,12518,Christmas_stocking,0.207547,False,
777621514455814149,0,2016-09-18 21:33:11,iPhone,12.0,10,Derek,1,2910,9742,Brittany_spaniel,0.7332529999999999,True,
777189768882946048,0,2016-09-17 16:57:35,iPhone,12.0,10,Jeffrey,1,4999,15921,Christmas_stocking,0.149758,False,
776813020089548800,0,2016-09-16 16:00:31,iPhone,12.0,10,Solomon,1,1405,5444,bubble,0.240173,False,
776477788987613185,0,2016-09-15 17:48:25,iPhone,11.0,10,Huck,1,3249,9858,space_heater,0.920367,False,pupper
776218204058357768,0,2016-09-15 00:36:55,iPhone,13.0,10,,1,18497,33345,Lakeland_terrier,0.796694,True,floofer
776201521193218049,0,2016-09-14 23:30:38,iPhone,10.0,10,O,1,2919,10681,kuvasz,0.438627,True,
776113305656188928,0,2016-09-14 17:40:06,iPhone,11.0,10,Sampson,1,5068,13102,Chihuahua,0.538354,True,pupper
776088319444877312,0,2016-09-14 16:00:49,iPhone,10.0,10,,1,179,2045,tub,0.8898010000000001,False,
775842724423557120,0,2016-09-13 23:44:54,iPhone,12.0,10,Blue,1,3116,13022,French_bulldog,0.700764,True,
775733305207554048,0,2016-09-13 16:30:07,iPhone,11.0,10,Anakin,1,4627,15413,ram,0.499761,False,doggo
775729183532220416,0,2016-09-13 16:13:44,iPhone,13.0,10,,1,5302,14361,pug,0.99672,True,
775364825476165632,0,2016-09-12 16:05:54,iPhone,11.0,10,Finley,1,3472,8295,Pembroke,0.427781,True,doggo
775350846108426240,0,2016-09-12 15:10:21,Vine,12.0,10,Maximus,1,4532,11309,Shetland_sheepdog,0.876337,True,
775085132600442880,0,2016-09-11 21:34:30,iPhone,13.0,10,Tucker,1,5488,17281,Pomeranian,0.615678,True,
774757898236878852,0,2016-09-10 23:54:11,iPhone,12.0,10,Finley,1,2035,9462,Labrador_retriever,0.7843979999999999,True,
774639387460112384,0,2016-09-10 16:03:16,iPhone,10.0,10,Sprinkles,1,2013,7508,soft-coated_wheaten_terrier,0.289598,True,
774314403806253056,0,2016-09-09 18:31:54,iPhone,14.0,10,,1,6478,24167,carousel,0.500992,False,
773985732834758656,0,2016-09-08 20:45:53,iPhone,11.0,10,Winnie,1,4492,11925,pug,0.713102,True,pupper
773922284943896577,0,2016-09-08 16:33:46,iPhone,12.0,10,Heinrich,1,1999,7110,Pomeranian,0.992619,True,
773704687002451968,0,2016-09-08 02:09:06,iPhone,12.0,10,Loki,1,1891,7317,Irish_setter,0.406047,True,
773670353721753600,0,2016-09-07 23:52:41,iPhone,10.0,10,Shakespeare,1,1501,5935,motor_scooter,0.255934,False,
773547596996571136,0,2016-09-07 15:44:53,iPhone,11.0,10,Chelsea,1,7126,24553,Tibetan_terrier,0.382101,True,pupper
773308824254029826,0,2016-09-06 23:56:05,iPhone,12.0,10,Bungalo,1,8640,25846,Saint_Bernard,0.99883,True,
773247561583001600,0,2016-09-06 19:52:39,iPhone,10.0,10,Chip,1,3699,10414,Lhasa,0.482401,True,
773191612633579521,0,2016-09-06 16:10:20,iPhone,12.0,10,Grey,1,4736,11117,frilled_lizard,0.326259,False,
772877495989305348,0,2016-09-05 19:22:09,Web,11.0,10,,1,4501,9555,Samoyed,0.362596,True,
772826264096874500,0,2016-09-05 15:58:34,iPhone,11.0,10,Roosevelt,1,2669,8842,seat_belt,0.5324409999999999,False,
772581559778025472,0,2016-09-04 23:46:12,iPhone,10.0,10,,1,1968,7192,Norfolk_terrier,0.205067,True,
772193107915964416,0,2016-09-03 22:02:38,iPhone,12.0,10,Willem,1,1612,6665,Rottweiler,0.760671,True,pupper
772152991789019136,0,2016-09-03 19:23:13,iPhone,10.0,10,,1,1300,4181,toy_poodle,0.8217040000000001,True,
772117678702071809,0,2016-09-03 17:02:54,iPhone,12.0,10,Jack,1,848,4165,Pomeranian,0.800538,True,
772114945936949249,0,2016-09-03 16:52:02,iPhone,0.1,10,Finn,1,546,3005,birdhouse,0.472351,False,
772102971039580160,0,2016-09-03 16:04:27,iPhone,11.0,10,Penny,1,1065,4448,toy_poodle,0.920992,True,
771908950375665664,0,2016-09-03 03:13:29,iPhone,13.0,10,,1,2181,7298,Chihuahua,0.20357,True,doggo
771770456517009408,0,2016-09-02 18:03:10,iPhone,11.0,10,Davey,1,3924,13356,Labrador_retriever,0.4525770000000001,True,
771500966810099713,0,2016-09-02 00:12:18,iPhone,12.0,10,Dakota,1,3018,9167,triceratops,0.249872,False,
771380798096281600,0,2016-09-01 16:14:48,iPhone,11.0,10,Fizz,1,5912,11746,schipperke,0.997953,True,
771136648247640064,0,2016-09-01 00:04:38,iPhone,11.0,10,Dixie,1,3357,10223,teddy,0.364095,False,
771102124360998913,0,2016-08-31 21:47:27,iPhone,12.0,10,Charlie,1,1663,6898,jigsaw_puzzle,0.995873,False,
771014301343748096,0,2016-08-31 15:58:28,iPhone,7.0,10,,1,1782,7032,snorkel,0.504983,False,
770787852854652928,0,2016-08-31 00:58:39,iPhone,10.0,10,Winston,1,1415,5498,Siberian_husky,0.43967,True,
770772759874076672,0,2016-08-30 23:58:40,iPhone,11.0,10,Sebastian,1,1626,5749,seat_belt,0.997659,False,
770655142660169732,0,2016-08-30 16:11:18,iPhone,11.0,10,,1,2013,8130,curly-coated_retriever,0.482288,True,
770414278348247044,0,2016-08-30 00:14:12,iPhone,11.0,10,Al,1,2390,6987,vizsla,0.657275,True,
770293558247038976,0,2016-08-29 16:14:30,iPhone,10.0,10,Jackson,1,1718,6923,wombat,0.709344,False,
770069151037685760,0,2016-08-29 01:22:47,iPhone,10.0,10,Carbon,1,2651,8385,whippet,0.594701,True,
769940425801170949,0,2016-08-28 16:51:16,iPhone,12.0,10,Klein,1,11131,34948,English_springer,0.440781,True,
769695466921623552,0,2016-08-28 00:37:54,iPhone,13.0,10,Titan,1,1926,7101,beagle,0.413824,True,
769212283578875904,0,2016-08-26 16:37:54,iPhone,12.0,10,DonDon,1,1969,5980,bald_eagle,0.097232,False,
768970937022709760,0,2016-08-26 00:38:52,Web,12.0,10,Kirby,1,7574,16017,English_setter,0.947198,True,
768855141948723200,0,2016-08-25 16:58:45,iPhone,11.0,10,Jesse,1,1034,4660,toyshop,0.37561,False,
768609597686943744,0,2016-08-25 00:43:02,iPhone,10.0,10,Lou,1,1382,4580,dingo,0.2786,False,
768596291618299904,0,2016-08-24 23:50:10,iPhone,12.0,10,Oakley,1,1473,5592,boxer,0.722218,True,
768473857036525572,0,2016-08-24 15:43:39,iPhone,11.0,10,Chevy,1,3958,15110,koala,0.141432,False,
768193404517830656,0,2016-08-23 21:09:14,iPhone,8.0,10,Gerald,1,4080,12157,golden_retriever,0.889848,True,doggo
767884188863397888,0,2016-08-23 00:40:31,iPhone,10.0,10,Tito,1,1634,5309,cocker_spaniel,0.901392,True,
767754930266464257,0,2016-08-22 16:06:54,iPhone,11.0,10,Philbert,1,6221,17814,Leonberg,0.605851,True,
767500508068192258,0,2016-08-21 23:15:55,iPhone,12.0,10,Louie,1,2688,8295,Pembroke,0.406509,True,
767191397493538821,0,2016-08-21 02:47:37,iPhone,13.0,10,,1,4406,13643,French_bulldog,0.992833,True,doggo
767122157629476866,0,2016-08-20 22:12:29,iPhone,13.0,10,Rupert,1,3261,11227,Lakeland_terrier,0.303512,True,
766793450729734144,0,2016-08-20 00:26:19,iPhone,10.0,10,Rufus,1,1565,5650,Italian_greyhound,0.39956,True,
766714921925144576,1,2016-08-19 19:14:16,iPhone,13.0,10,Charle,1,438,2872,keeshond,0.508951,True,
766693177336135680,0,2016-08-19 17:47:52,iPhone,11.0,10,Brudge,1,918,4484,Airedale,0.945362,True,
766423258543644672,0,2016-08-18 23:55:18,iPhone,9.0,10,Shadoe,1,1825,6671,Pembroke,0.895279,True,
766313316352462849,0,2016-08-18 16:38:26,iPhone,12.0,10,Oscar,1,2166,7493,miniature_pinscher,0.0728852,True,
766069199026450432,0,2016-08-18 00:28:24,iPhone,12.0,10,Juno,1,1003,4765,malamute,0.577376,True,
766008592277377025,0,2016-08-17 20:27:34,iPhone,11.0,10,Angel,1,571,4149,Maltese_dog,0.738449,True,
765719909049503744,0,2016-08-17 01:20:27,iPhone,12.0,10,Brat,1,2475,8021,hog,0.458855,False,
765669560888528897,0,2016-08-16 22:00:23,iPhone,12.0,10,Tove,1,1407,5760,toy_poodle,0.5513520000000001,True,
765395769549590528,0,2016-08-16 03:52:26,iPhone,13.0,10,Zoey,1,3127,20539,bluetick,0.174738,True,
765371061932261376,0,2016-08-16 02:14:15,iPhone,11.0,10,Louie,1,2475,7842,Labrador_retriever,0.6278560000000001,True,pupper
765222098633691136,0,2016-08-15 16:22:20,iPhone,10.0,10,Gromit,1,3914,12902,cheetah,0.8221930000000001,False,
764857477905154048,0,2016-08-14 16:13:27,iPhone,12.0,10,Aubie,1,2029,7099,chow,0.334783,True,
764259802650378240,0,2016-08-13 00:38:30,iPhone,10.0,10,Kota,1,1745,6718,kelpie,0.537782,True,
763956972077010945,1,2016-08-12 04:35:10,iPhone,12.0,10,,1,61,812,Chihuahua,0.379365,True,doggo
763837565564780549,0,2016-08-11 20:40:41,iPhone,11.0,10,Alfie,1,4858,14041,llama,0.681347,False,
763183847194451968,0,2016-08-10 01:23:03,iPhone,8.0,10,Clark,1,1702,6004,soft-coated_wheaten_terrier,0.7911819999999999,True,
763103485927849985,0,2016-08-09 20:03:43,iPhone,10.0,10,Belle,1,2602,8163,golden_retriever,0.203249,True,
762699858130116608,0,2016-08-08 17:19:51,iPhone,11.0,10,Leela,1,4190,13518,Pembroke,0.508498,True,
762471784394268675,0,2016-08-08 02:13:34,iPhone,12.0,10,Glenn,1,7612,12571,Labrador_retriever,0.673691,True,
762464539388485633,0,2016-08-08 01:44:46,iPhone,12.0,10,Buddy,1,4839,11503,Chihuahua,0.93781,True,
762316489655476224,0,2016-08-07 15:56:28,iPhone,11.0,10,Scout,1,1298,5350,Chihuahua,0.702583,True,
762035686371364864,0,2016-08-06 21:20:40,iPhone,14.0,10,,1,17919,35400,minibus,0.401942,False,
761976711479193600,0,2016-08-06 17:26:19,iPhone,12.0,10,Shelby,1,2310,5992,Weimaraner,0.948688,True,
761745352076779520,0,2016-08-06 02:06:59,iPhone,11.0,10,,1,979,4707,miniature_schnauzer,0.294457,True,
761672994376806400,0,2016-08-05 21:19:27,iPhone,10.0,10,,1,33421,55016,clog,0.08110099999999999,False,
761599872357261312,0,2016-08-05 16:28:54,iPhone,11.0,10,Sephie,1,1336,4578,Pembroke,0.708034,True,
761334018830917632,0,2016-08-04 22:52:29,iPhone,10.0,10,Bruce,1,1669,5792,shopping_cart,0.46095,False,
761292947749015552,0,2016-08-04 20:09:17,iPhone,11.0,10,Bonaparte,1,1265,4957,Labrador_retriever,0.769412,True,
761227390836215808,0,2016-08-04 15:48:47,iPhone,10.0,10,Albert,1,1775,5908,Border_collie,0.665578,True,
761004547850530816,0,2016-08-04 01:03:17,iPhone,11.0,10,Bo,1,3952,12482,llama,0.379624,False,
760893934457552897,0,2016-08-03 17:43:45,iPhone,11.0,10,Wishes,1,1104,4228,Bernese_mountain_dog,0.975096,True,doggo
760656994973933572,0,2016-08-03 02:02:14,iPhone,11.0,10,Rose,1,2210,7343,dishwasher,0.8888290000000001,False,
760641137271070720,0,2016-08-03 00:59:13,iPhone,12.0,10,Theo,1,1481,5485,pug,0.999044,True,
760539183865880579,0,2016-08-02 18:14:06,iPhone,12.0,10,Atlas,1,4168,8399,Pomeranian,0.963176,True,
760521673607086080,0,2016-08-02 17:04:31,Vine,12.0,10,,1,1608,4681,chow,0.470162,True,doggo
760290219849637889,0,2016-08-02 01:44:48,Web,13.0,10,Rocco,1,13140,29618,Boston_bull,0.972483,True,
760252756032651264,0,2016-08-01 23:15:56,iPhone,4.0,10,Fido,1,995,4338,golden_retriever,0.586937,True,
760190180481531904,0,2016-08-01 19:07:17,iPhone,10.0,10,Sadie,1,2079,6334,white_wolf,0.318524,False,
759943073749200896,0,2016-08-01 02:45:22,Vine,12.0,10,,1,2382,6581,web_site,0.923987,False,pupper
